Sample in Buffer,Sample in Window,TRIGGER,ads422x_db[11:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED
0,0,0,6
1,1,0,-3
2,2,0,12
3,3,0,12
4,4,0,11
5,5,0,28
6,6,0,25
7,7,0,29
8,8,0,19
9,9,0,20
10,10,0,20
11,11,0,10
12,12,0,16
13,13,0,16
14,14,0,16
15,15,0,9
16,16,0,18
17,17,0,17
18,18,0,7
19,19,0,12
20,20,0,6
21,21,0,21
22,22,0,14
23,23,0,22
24,24,0,20
25,25,0,32
26,26,0,10
27,27,0,8
28,28,0,12
29,29,0,28
30,30,0,20
31,31,0,22
32,32,0,15
33,33,0,13
34,34,0,21
35,35,0,17
36,36,0,22
37,37,0,20
38,38,0,18
39,39,0,26
40,40,0,31
41,41,0,21
42,42,0,14
43,43,0,16
44,44,0,22
45,45,0,29
46,46,0,18
47,47,0,7
48,48,0,6
49,49,0,8
50,50,0,14
51,51,0,15
52,52,0,3
53,53,0,12
54,54,0,18
55,55,0,25
56,56,0,29
57,57,0,11
58,58,0,16
59,59,0,25
60,60,0,16
61,61,0,25
62,62,0,23
63,63,0,26
64,64,0,14
65,65,0,17
66,66,0,15
67,67,0,31
68,68,0,26
69,69,0,11
70,70,0,10
71,71,0,30
72,72,0,8
73,73,0,9
74,74,0,10
75,75,0,1
76,76,0,2
77,77,0,7
78,78,0,6
79,79,0,6
80,80,0,3
81,81,0,16
82,82,0,13
83,83,0,11
84,84,0,16
85,85,0,12
86,86,0,12
87,87,0,14
88,88,0,12
89,89,0,10
90,90,0,0
91,91,0,22
92,92,0,20
93,93,0,9
94,94,0,9
95,95,0,11
96,96,0,17
97,97,0,24
98,98,0,9
99,99,0,2
100,100,0,3
101,101,0,17
102,102,0,4
103,103,0,6
104,104,0,10
105,105,0,2
106,106,0,-10
107,107,0,-2
108,108,0,7
109,109,0,19
110,110,0,12
111,111,0,11
112,112,0,-10
113,113,0,7
114,114,0,5
115,115,0,15
116,116,0,4
117,117,0,-5
118,118,0,0
119,119,0,-8
120,120,0,-7
121,121,0,-4
122,122,0,-2
123,123,0,7
124,124,0,0
125,125,0,-1
126,126,0,6
127,127,0,11
128,128,0,6
129,129,0,-2
130,130,0,5
131,131,0,1
132,132,0,7
133,133,0,0
134,134,0,2
135,135,0,7
136,136,0,1
137,137,0,4
138,138,0,4
139,139,0,3
140,140,0,-6
141,141,0,16
142,142,0,5
143,143,0,3
144,144,0,3
145,145,0,1
146,146,0,2
147,147,0,-14
148,148,0,-4
149,149,0,0
150,150,0,2
151,151,0,13
152,152,0,9
153,153,0,6
154,154,0,18
155,155,0,5
156,156,0,17
157,157,0,8
158,158,0,14
159,159,0,16
160,160,0,16
161,161,0,5
162,162,0,10
163,163,0,6
164,164,0,11
165,165,0,21
166,166,0,16
167,167,0,10
168,168,0,10
169,169,0,13
170,170,0,20
171,171,0,29
172,172,0,13
173,173,0,17
174,174,0,7
175,175,0,18
176,176,0,19
177,177,0,14
178,178,0,2
179,179,0,17
180,180,0,21
181,181,0,21
182,182,0,19
183,183,0,18
184,184,0,15
185,185,0,16
186,186,0,13
187,187,0,14
188,188,0,1
189,189,0,17
190,190,0,11
191,191,0,21
192,192,0,14
193,193,0,16
194,194,0,21
195,195,0,16
196,196,0,17
197,197,0,23
198,198,0,15
199,199,0,12
200,200,0,19
201,201,0,12
202,202,0,14
203,203,0,25
204,204,0,22
205,205,0,26
206,206,0,23
207,207,0,26
208,208,0,11
209,209,0,23
210,210,0,16
211,211,0,21
212,212,0,21
213,213,0,27
214,214,0,18
215,215,0,18
216,216,0,22
217,217,0,19
218,218,0,28
219,219,0,19
220,220,0,24
221,221,0,22
222,222,0,9
223,223,0,16
224,224,0,7
225,225,0,20
226,226,0,14
227,227,0,18
228,228,0,22
229,229,0,20
230,230,0,12
231,231,0,22
232,232,0,21
233,233,0,18
234,234,0,9
235,235,0,11
236,236,0,11
237,237,0,12
238,238,0,9
239,239,0,15
240,240,0,23
241,241,0,25
242,242,0,15
243,243,0,15
244,244,0,18
245,245,0,2
246,246,0,6
247,247,0,6
248,248,0,8
249,249,0,25
250,250,0,17
251,251,0,12
252,252,0,5
253,253,0,2
254,254,0,1
255,255,0,3
256,256,0,4
257,257,0,13
258,258,0,14
259,259,0,12
260,260,0,7
261,261,0,1
262,262,0,0
263,263,0,1
264,264,0,0
265,265,0,4
266,266,0,-4
267,267,0,12
268,268,0,2
269,269,0,21
270,270,0,6
271,271,0,9
272,272,0,1
273,273,0,7
274,274,0,8
275,275,0,13
276,276,0,18
277,277,0,10
278,278,0,3
279,279,0,-5
280,280,0,2
281,281,0,-1
282,282,0,6
283,283,0,12
284,284,0,5
285,285,0,-6
286,286,0,-3
287,287,0,8
288,288,0,1
289,289,0,-5
290,290,0,-6
291,291,0,2
292,292,0,17
293,293,0,5
294,294,0,-10
295,295,0,-7
296,296,0,-1
297,297,0,-6
298,298,0,0
299,299,0,1
300,300,0,-2
301,301,0,2
302,302,0,5
303,303,0,9
304,304,0,9
305,305,0,2
306,306,0,12
307,307,0,9
308,308,0,5
309,309,0,8
310,310,0,0
311,311,0,14
