Sample in Buffer,Sample in Window,TRIGGER,ads422x_db[11:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED
0,0,0,15
1,1,0,7
2,2,0,5
3,3,0,11
4,4,0,10
5,5,0,17
6,6,0,18
7,7,0,11
8,8,0,10
9,9,0,6
10,10,0,7
11,11,0,10
12,12,0,-4
13,13,0,1
14,14,0,5
15,15,0,17
16,16,0,0
17,17,0,14
18,18,0,20
19,19,0,13
20,20,0,14
21,21,0,9
22,22,0,11
23,23,0,14
24,24,0,15
25,25,0,19
26,26,0,24
27,27,0,18
28,28,0,24
29,29,0,1
30,30,0,17
31,31,0,14
32,32,0,7
33,33,0,13
34,34,0,5
35,35,0,7
36,36,0,8
37,37,0,8
38,38,0,-2
39,39,0,14
40,40,0,18
41,41,0,5
42,42,0,1
43,43,0,6
44,44,0,7
45,45,0,1
46,46,0,9
47,47,0,16
48,48,0,7
49,49,0,6
50,50,0,12
51,51,0,11
52,52,0,15
53,53,0,15
54,54,0,-2
55,55,0,-4
56,56,0,6
57,57,0,15
58,58,0,7
59,59,0,19
60,60,0,12
61,61,0,1
62,62,0,8
63,63,0,23
64,64,0,19
65,65,0,13
66,66,0,10
67,67,0,23
68,68,0,7
69,69,0,6
70,70,0,5
71,71,0,12
72,72,0,19
73,73,0,13
74,74,0,14
75,75,0,15
76,76,0,14
77,77,0,17
78,78,0,-2
79,79,0,12
80,80,0,11
81,81,0,11
82,82,0,9
83,83,0,21
84,84,0,11
85,85,0,23
86,86,0,19
87,87,0,11
88,88,0,4
89,89,0,4
90,90,0,-2
91,91,0,10
92,92,0,5
93,93,0,9
94,94,0,3
95,95,0,11
96,96,0,10
97,97,0,18
98,98,0,-4
99,99,0,14
100,100,0,17
101,101,0,13
102,102,0,20
103,103,0,15
104,104,0,23
105,105,0,10
106,106,0,10
107,107,0,16
108,108,0,19
109,109,0,13
110,110,0,11
111,111,0,19
112,112,0,21
113,113,0,9
114,114,0,1
115,115,0,9
116,116,0,9
117,117,0,9
118,118,0,10
119,119,0,5
120,120,0,24
121,121,0,16
122,122,0,8
123,123,0,11
124,124,0,12
125,125,0,10
126,126,0,10
127,127,0,13
128,128,0,9
129,129,0,0
130,130,0,0
131,131,0,0
132,132,0,12
133,133,0,6
134,134,0,6
135,135,0,3
136,136,0,6
137,137,0,2
138,138,0,14
139,139,0,21
140,140,0,13
141,141,0,4
142,142,0,22
143,143,0,27
144,144,0,11
145,145,0,-3
146,146,0,6
147,147,0,19
148,148,0,13
149,149,0,14
150,150,0,3
151,151,0,15
152,152,0,-3
153,153,0,4
154,154,0,2
155,155,0,6
156,156,0,12
157,157,0,18
158,158,0,18
159,159,0,7
160,160,0,15
161,161,0,3
162,162,0,15
163,163,0,19
164,164,0,4
165,165,0,17
166,166,0,11
167,167,0,8
168,168,0,9
169,169,0,8
170,170,0,11
171,171,0,22
172,172,0,18
173,173,0,3
174,174,0,13
175,175,0,-4
176,176,0,18
177,177,0,10
178,178,0,15
179,179,0,24
180,180,0,13
181,181,0,21
182,182,0,19
183,183,0,11
184,184,0,17
185,185,0,17
186,186,0,18
187,187,0,13
188,188,0,1
189,189,0,13
190,190,0,8
191,191,0,19
192,192,0,27
193,193,0,12
194,194,0,27
195,195,0,14
196,196,0,16
197,197,0,15
198,198,0,11
199,199,0,15
200,200,0,2
201,201,0,22
202,202,0,14
203,203,0,9
204,204,0,12
205,205,0,13
206,206,0,14
207,207,0,6
208,208,0,6
209,209,0,24
210,210,0,8
211,211,0,5
212,212,0,9
213,213,0,5
214,214,0,25
215,215,0,12
216,216,0,22
217,217,0,18
218,218,0,14
219,219,0,10
220,220,0,14
221,221,0,7
222,222,0,21
223,223,0,-2
224,224,0,5
225,225,0,19
226,226,0,9
227,227,0,7
228,228,0,16
229,229,0,6
230,230,0,25
231,231,0,27
232,232,0,20
233,233,0,12
234,234,0,22
235,235,0,4
236,236,0,18
237,237,0,3
238,238,0,14
239,239,0,14
240,240,0,15
241,241,0,-1
242,242,0,3
243,243,0,15
244,244,0,9
245,245,0,9
246,246,0,4
247,247,0,6
248,248,0,6
249,249,0,11
250,250,0,18
251,251,0,4
252,252,0,14
253,253,0,8
254,254,0,5
255,255,0,9
256,256,0,14
257,257,0,14
258,258,0,20
259,259,0,10
260,260,0,15
261,261,0,19
262,262,0,13
263,263,0,8
264,264,0,9
265,265,0,6
266,266,0,13
267,267,0,13
268,268,0,10
269,269,0,5
270,270,0,20
271,271,0,14
272,272,0,9
273,273,0,11
274,274,0,7
275,275,0,12
276,276,0,19
277,277,0,11
278,278,0,6
279,279,0,17
280,280,0,17
281,281,0,26
