Sample in Buffer,Sample in Window,TRIGGER,ads422x_db[11:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED
0,0,0,9
1,1,0,8
2,2,0,13
3,3,0,14
4,4,0,16
5,5,0,11
6,6,0,3
7,7,0,11
8,8,0,5
9,9,0,14
10,10,0,14
11,11,0,11
12,12,0,16
13,13,0,16
14,14,0,16
15,15,0,9
16,16,0,6
17,17,0,9
18,18,0,16
19,19,0,15
20,20,0,16
21,21,0,12
22,22,0,12
23,23,0,13
24,24,0,16
25,25,0,18
26,26,0,13
27,27,0,21
28,28,0,21
29,29,0,18
30,30,0,13
31,31,0,16
32,32,0,14
33,33,0,18
34,34,0,21
35,35,0,17
36,36,0,19
37,37,0,12
38,38,0,13
39,39,0,11
40,40,0,5
41,41,0,9
42,42,0,10
43,43,0,11
44,44,0,14
45,45,0,9
46,46,0,8
47,47,0,11
48,48,0,16
49,49,0,7
50,50,0,11
51,51,0,14
52,52,0,13
53,53,0,12
54,54,0,11
55,55,0,6
56,56,0,5
57,57,0,10
58,58,0,6
59,59,0,11
60,60,0,11
61,61,0,12
62,62,0,9
63,63,0,9
64,64,0,11
65,65,0,12
66,66,0,17
67,67,0,17
68,68,0,21
69,69,0,17
70,70,0,15
71,71,0,22
72,72,0,19
73,73,0,26
74,74,0,14
75,75,0,13
76,76,0,12
77,77,0,12
78,78,0,13
79,79,0,16
80,80,0,18
81,81,0,20
82,82,0,18
83,83,0,17
84,84,0,16
85,85,0,7
86,86,0,7
87,87,0,6
88,88,0,10
89,89,0,11
90,90,0,7
91,91,0,3
92,92,0,4
93,93,0,8
94,94,0,8
95,95,0,16
96,96,0,11
97,97,0,10
98,98,0,9
99,99,0,8
100,100,0,13
101,101,0,15
102,102,0,12
103,103,0,11
104,104,0,12
105,105,0,10
106,106,0,9
107,107,0,3
108,108,0,12
109,109,0,7
110,110,0,8
111,111,0,13
112,112,0,8
113,113,0,16
114,114,0,17
115,115,0,4
116,116,0,12
117,117,0,8
118,118,0,8
119,119,0,16
120,120,0,18
121,121,0,20
122,122,0,19
123,123,0,14
124,124,0,13
125,125,0,17
126,126,0,12
127,127,0,8
128,128,0,12
129,129,0,10
130,130,0,13
131,131,0,9
132,132,0,13
133,133,0,12
134,134,0,13
135,135,0,10
136,136,0,11
137,137,0,14
138,138,0,14
139,139,0,18
140,140,0,17
141,141,0,13
142,142,0,11
143,143,0,12
144,144,0,6
145,145,0,13
146,146,0,15
147,147,0,13
148,148,0,11
149,149,0,10
150,150,0,13
151,151,0,12
152,152,0,17
153,153,0,15
154,154,0,14
155,155,0,5
156,156,0,15
157,157,0,9
158,158,0,9
159,159,0,14
160,160,0,11
161,161,0,10
162,162,0,12
163,163,0,13
164,164,0,13
165,165,0,13
166,166,0,7
167,167,0,9
168,168,0,8
169,169,0,7
170,170,0,6
171,171,0,2
172,172,0,6
173,173,0,5
174,174,0,16
175,175,0,12
176,176,0,11
177,177,0,10
178,178,0,10
179,179,0,14
180,180,0,15
181,181,0,14
182,182,0,16
183,183,0,22
184,184,0,17
185,185,0,18
186,186,0,16
187,187,0,18
188,188,0,18
189,189,0,14
190,190,0,12
191,191,0,18
192,192,0,18
193,193,0,19
194,194,0,14
195,195,0,11
196,196,0,8
197,197,0,3
198,198,0,10
199,199,0,13
200,200,0,8
201,201,0,13
202,202,0,8
203,203,0,12
204,204,0,7
205,205,0,4
206,206,0,11
207,207,0,5
208,208,0,9
209,209,0,12
210,210,0,8
211,211,0,12
212,212,0,8
213,213,0,11
214,214,0,6
215,215,0,4
216,216,0,14
217,217,0,8
218,218,0,15
219,219,0,16
220,220,0,13
221,221,0,4
222,222,0,17
223,223,0,18
224,224,0,14
225,225,0,10
226,226,0,15
227,227,0,17
228,228,0,8
229,229,0,12
230,230,0,8
231,231,0,11
232,232,0,9
233,233,0,12
234,234,0,9
235,235,0,13
236,236,0,13
237,237,0,11
238,238,0,18
239,239,0,8
240,240,0,15
241,241,0,16
242,242,0,9
243,243,0,12
244,244,0,15
245,245,0,12
246,246,0,11
247,247,0,21
248,248,0,14
249,249,0,9
250,250,0,18
251,251,0,13
252,252,0,14
253,253,0,15
254,254,0,16
255,255,0,17
256,256,0,11
257,257,0,13
258,258,0,12
259,259,0,8
260,260,0,9
261,261,0,12
262,262,0,9
263,263,0,13
264,264,0,10
265,265,0,11
266,266,0,13
267,267,0,10
268,268,0,15
269,269,0,11
270,270,0,11
271,271,0,16
272,272,0,16
273,273,0,16
274,274,0,9
275,275,0,8
276,276,0,8
277,277,0,7
278,278,0,5
279,279,0,9
280,280,0,10
281,281,0,12
282,282,0,17
283,283,0,14
284,284,0,11
285,285,0,13
286,286,0,17
287,287,0,10
288,288,0,10
289,289,0,11
290,290,0,15
291,291,0,17
292,292,0,12
293,293,0,12
294,294,0,13
295,295,0,14
296,296,0,12
297,297,0,16
298,298,0,14
299,299,0,18
300,300,0,14
301,301,0,19
302,302,0,14
303,303,0,9
304,304,0,14
305,305,0,9
306,306,0,13
307,307,0,7
308,308,0,9
309,309,0,11
310,310,0,13
311,311,0,12
312,312,0,14
313,313,0,15
314,314,0,12
315,315,0,10
316,316,0,11
317,317,0,11
318,318,0,12
319,319,0,8
320,320,0,9
321,321,0,11
322,322,0,14
323,323,0,12
324,324,0,16
325,325,0,17
326,326,0,10
327,327,0,20
328,328,0,9
329,329,0,15
330,330,0,17
331,331,0,10
332,332,0,9
333,333,0,10
334,334,0,12
335,335,0,12
336,336,0,15
337,337,0,9
338,338,0,12
339,339,0,13
340,340,0,14
341,341,0,14
342,342,0,13
343,343,0,12
344,344,0,16
345,345,0,8
346,346,0,14
347,347,0,14
348,348,0,19
349,349,0,14
350,350,0,14
351,351,0,15
352,352,0,17
353,353,0,16
354,354,0,15
355,355,0,19
356,356,0,13
357,357,0,9
358,358,0,14
359,359,0,10
360,360,0,9
361,361,0,11
362,362,0,11
363,363,0,9
364,364,0,12
365,365,0,11
366,366,0,13
367,367,0,9
368,368,0,12
369,369,0,7
370,370,0,15
371,371,0,13
372,372,0,10
373,373,0,8
374,374,0,7
375,375,0,14
376,376,0,12
377,377,0,9
378,378,0,13
379,379,0,13
380,380,0,12
381,381,0,7
382,382,0,8
383,383,0,9
384,384,0,10
385,385,0,1
386,386,0,10
387,387,0,11
388,388,0,5
389,389,0,9
390,390,0,13
391,391,0,0
392,392,0,4
393,393,0,14
394,394,0,14
395,395,0,10
396,396,0,12
397,397,0,14
398,398,0,10
399,399,0,12
400,400,0,13
401,401,0,20
402,402,0,18
403,403,0,16
404,404,0,13
405,405,0,9
406,406,0,7
407,407,0,7
408,408,0,13
409,409,0,19
410,410,0,17
411,411,0,12
412,412,0,18
413,413,0,10
414,414,0,15
415,415,0,21
416,416,0,17
417,417,0,11
418,418,0,13
419,419,0,8
420,420,0,12
421,421,0,10
422,422,0,10
423,423,0,9
424,424,0,9
425,425,0,9
426,426,0,4
427,427,0,7
428,428,0,9
429,429,0,9
430,430,0,10
431,431,0,7
432,432,0,8
433,433,0,9
434,434,0,9
435,435,0,12
436,436,0,9
437,437,0,3
438,438,0,8
439,439,0,3
440,440,0,9
441,441,0,11
442,442,0,9
443,443,0,12
444,444,0,13
445,445,0,8
446,446,0,16
447,447,0,16
448,448,0,11
449,449,0,12
450,450,0,8
451,451,0,7
452,452,0,9
453,453,0,12
454,454,0,20
455,455,0,12
456,456,0,10
457,457,0,16
458,458,0,19
459,459,0,14
460,460,0,13
461,461,0,14
462,462,0,18
463,463,0,18
464,464,0,18
465,465,0,18
466,466,0,14
467,467,0,16
468,468,0,13
469,469,0,14
470,470,0,16
471,471,0,14
472,472,0,15
473,473,0,18
474,474,0,15
475,475,0,15
476,476,0,10
477,477,0,14
478,478,0,11
479,479,0,10
480,480,0,15
481,481,0,13
482,482,0,7
483,483,0,11
484,484,0,10
485,485,0,7
486,486,0,11
487,487,0,12
488,488,0,12
489,489,0,12
490,490,0,8
491,491,0,10
492,492,0,12
493,493,0,8
494,494,0,12
495,495,0,13
496,496,0,10
497,497,0,10
498,498,0,6
499,499,0,3
500,500,0,5
501,501,0,5
502,502,0,5
503,503,0,7
504,504,0,10
505,505,0,12
506,506,0,8
507,507,0,10
508,508,0,16
509,509,0,13
510,510,0,14
511,511,0,18
512,512,0,17
513,513,0,17
514,514,0,9
515,515,0,14
516,516,0,11
517,517,0,12
518,518,0,13
519,519,0,13
520,520,0,16
521,521,0,13
522,522,0,9
523,523,0,13
524,524,0,19
525,525,0,17
526,526,0,25
527,527,0,15
528,528,0,14
529,529,0,6
530,530,0,8
531,531,0,16
532,532,0,15
533,533,0,17
534,534,0,18
535,535,0,13
536,536,0,14
537,537,0,8
538,538,0,7
539,539,0,9
540,540,0,14
541,541,0,13
542,542,0,14
543,543,0,5
544,544,0,8
545,545,0,8
546,546,0,7
547,547,0,10
548,548,0,9
549,549,0,8
550,550,0,8
551,551,0,9
552,552,0,14
553,553,0,13
554,554,0,14
555,555,0,10
556,556,0,8
557,557,0,12
558,558,0,13
559,559,0,10
560,560,0,11
561,561,0,6
562,562,0,11
563,563,0,6
564,564,0,12
565,565,0,9
566,566,0,12
567,567,0,17
568,568,0,11
569,569,0,15
570,570,0,10
571,571,0,9
572,572,0,14
573,573,0,6
574,574,0,10
575,575,0,9
576,576,0,11
577,577,0,11
578,578,0,12
579,579,0,14
580,580,0,15
581,581,0,10
582,582,0,12
583,583,0,21
584,584,0,8
585,585,0,7
586,586,0,11
587,587,0,13
588,588,0,8
589,589,0,15
590,590,0,19
591,591,0,17
592,592,0,17
593,593,0,12
594,594,0,12
595,595,0,15
596,596,0,16
597,597,0,14
598,598,0,10
599,599,0,9
600,600,0,7
601,601,0,8
602,602,0,7
603,603,0,9
604,604,0,11
605,605,0,12
606,606,0,15
607,607,0,8
608,608,0,9
609,609,0,12
610,610,0,7
611,611,0,14
612,612,0,16
613,613,0,10
614,614,0,12
615,615,0,17
616,616,0,20
617,617,0,16
618,618,0,16
619,619,0,16
620,620,0,11
621,621,0,14
622,622,0,17
623,623,0,16
624,624,0,13
625,625,0,17
626,626,0,15
627,627,0,12
628,628,0,17
629,629,0,11
630,630,0,12
631,631,0,16
632,632,0,10
633,633,0,16
634,634,0,16
635,635,0,15
636,636,0,14
637,637,0,13
638,638,0,18
639,639,0,17
640,640,0,10
641,641,0,10
642,642,0,11
643,643,0,13
644,644,0,9
645,645,0,11
646,646,0,13
647,647,0,7
648,648,0,4
649,649,0,12
650,650,0,5
651,651,0,8
652,652,0,9
653,653,0,8
654,654,0,6
655,655,0,7
656,656,0,5
657,657,0,9
658,658,0,10
659,659,0,15
660,660,0,16
661,661,0,9
662,662,0,7
663,663,0,10
664,664,0,14
665,665,0,11
666,666,0,7
667,667,0,4
668,668,0,17
669,669,0,16
670,670,0,14
671,671,0,10
672,672,0,10
673,673,0,14
674,674,0,11
675,675,0,11
676,676,0,12
677,677,0,18
678,678,0,13
679,679,0,19
680,680,0,11
681,681,0,10
682,682,0,14
683,683,0,11
684,684,0,14
685,685,0,14
686,686,0,21
687,687,0,14
688,688,0,15
689,689,0,16
690,690,0,14
691,691,0,8
692,692,0,7
693,693,0,6
694,694,0,8
695,695,0,13
696,696,0,12
697,697,0,5
698,698,0,5
699,699,0,13
700,700,0,11
701,701,0,9
702,702,0,15
703,703,0,9
704,704,0,12
705,705,0,9
706,706,0,6
707,707,0,11
708,708,0,5
709,709,0,8
710,710,0,9
711,711,0,9
712,712,0,7
713,713,0,13
714,714,0,17
715,715,0,16
716,716,0,14
717,717,0,13
718,718,0,16
719,719,0,15
720,720,0,10
721,721,0,7
722,722,0,10
723,723,0,13
724,724,0,9
725,725,0,18
726,726,0,12
727,727,0,15
728,728,0,16
729,729,0,19
730,730,0,16
731,731,0,17
732,732,0,10
733,733,0,13
734,734,0,12
735,735,0,12
736,736,0,5
737,737,0,9
738,738,0,14
739,739,0,20
740,740,0,16
741,741,0,16
742,742,0,17
743,743,0,11
744,744,0,12
745,745,0,10
746,746,0,8
747,747,0,9
748,748,0,10
749,749,0,12
750,750,0,16
751,751,0,7
752,752,0,14
753,753,0,14
