Sample in Buffer,Sample in Window,TRIGGER,ads422x_db[11:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED
0,0,0,10
1,1,0,12
2,2,0,9
3,3,0,9
4,4,0,14
5,5,0,15
6,6,0,12
7,7,0,13
8,8,0,6
9,9,0,11
10,10,0,12
11,11,0,13
12,12,0,15
13,13,0,14
14,14,0,20
15,15,0,19
16,16,0,12
17,17,0,22
18,18,0,19
19,19,0,22
20,20,0,17
21,21,0,8
22,22,0,16
23,23,0,22
24,24,0,15
25,25,0,16
26,26,0,11
27,27,0,14
28,28,0,12
29,29,0,13
30,30,0,16
31,31,0,13
32,32,0,9
33,33,0,4
34,34,0,1
35,35,0,15
36,36,0,11
37,37,0,15
38,38,0,10
39,39,0,13
40,40,0,12
41,41,0,14
42,42,0,10
43,43,0,10
44,44,0,16
45,45,0,14
46,46,0,15
47,47,0,12
48,48,0,10
49,49,0,1
50,50,0,9
51,51,0,6
52,52,0,8
53,53,0,6
54,54,0,11
55,55,0,16
56,56,0,8
57,57,0,12
58,58,0,8
59,59,0,9
60,60,0,8
61,61,0,13
62,62,0,7
63,63,0,3
64,64,0,13
65,65,0,9
66,66,0,9
67,67,0,12
68,68,0,16
69,69,0,18
70,70,0,16
71,71,0,13
72,72,0,15
73,73,0,14
74,74,0,16
75,75,0,10
76,76,0,12
77,77,0,16
78,78,0,16
79,79,0,14
80,80,0,15
81,81,0,17
82,82,0,11
83,83,0,13
84,84,0,15
85,85,0,10
86,86,0,15
87,87,0,12
88,88,0,12
89,89,0,17
90,90,0,10
91,91,0,14
92,92,0,20
93,93,0,18
94,94,0,14
95,95,0,13
96,96,0,12
97,97,0,15
98,98,0,20
99,99,0,12
100,100,0,2
101,101,0,11
102,102,0,14
103,103,0,10
104,104,0,10
105,105,0,13
106,106,0,14
107,107,0,17
108,108,0,12
109,109,0,11
110,110,0,16
111,111,0,12
112,112,0,7
113,113,0,15
114,114,0,14
115,115,0,11
116,116,0,9
117,117,0,9
118,118,0,12
119,119,0,9
120,120,0,8
121,121,0,13
122,122,0,12
123,123,0,17
124,124,0,17
125,125,0,16
126,126,0,18
127,127,0,19
128,128,0,14
129,129,0,13
130,130,0,17
131,131,0,11
132,132,0,17
133,133,0,19
134,134,0,9
135,135,0,17
136,136,0,12
137,137,0,11
138,138,0,15
139,139,0,11
140,140,0,18
141,141,0,18
142,142,0,13
143,143,0,11
144,144,0,14
145,145,0,12
146,146,0,5
147,147,0,6
148,148,0,13
149,149,0,10
150,150,0,5
151,151,0,12
152,152,0,9
153,153,0,12
154,154,0,6
155,155,0,10
156,156,0,9
157,157,0,12
158,158,0,5
159,159,0,11
160,160,0,15
161,161,0,10
162,162,0,13
163,163,0,7
164,164,0,11
165,165,0,10
166,166,0,12
167,167,0,16
168,168,0,19
169,169,0,15
170,170,0,14
171,171,0,9
172,172,0,8
173,173,0,12
174,174,0,13
175,175,0,8
176,176,0,8
177,177,0,5
178,178,0,11
179,179,0,12
180,180,0,11
181,181,0,13
182,182,0,17
183,183,0,14
184,184,0,16
185,185,0,20
186,186,0,13
187,187,0,13
188,188,0,19
189,189,0,14
190,190,0,17
191,191,0,14
192,192,0,14
193,193,0,13
194,194,0,13
195,195,0,8
196,196,0,15
197,197,0,11
198,198,0,16
199,199,0,10
200,200,0,10
201,201,0,9
202,202,0,9
203,203,0,10
204,204,0,8
205,205,0,12
206,206,0,8
207,207,0,7
208,208,0,13
209,209,0,9
210,210,0,6
211,211,0,14
212,212,0,11
213,213,0,18
214,214,0,11
215,215,0,13
216,216,0,14
217,217,0,13
218,218,0,18
219,219,0,17
220,220,0,10
221,221,0,6
222,222,0,13
223,223,0,16
224,224,0,10
225,225,0,12
226,226,0,12
227,227,0,14
228,228,0,13
229,229,0,13
230,230,0,14
231,231,0,14
232,232,0,10
233,233,0,15
234,234,0,14
235,235,0,15
236,236,0,13
237,237,0,14
238,238,0,10
239,239,0,9
240,240,0,12
241,241,0,20
242,242,0,15
243,243,0,10
244,244,0,17
245,245,0,21
246,246,0,15
247,247,0,20
248,248,0,18
249,249,0,15
250,250,0,13
251,251,0,11
252,252,0,13
253,253,0,11
254,254,0,12
255,255,0,7
256,256,0,15
257,257,0,10
258,258,0,6
259,259,0,9
260,260,0,9
261,261,0,6
262,262,0,10
263,263,0,12
264,264,0,13
265,265,0,6
266,266,0,6
267,267,0,11
268,268,0,11
269,269,0,10
270,270,0,12
271,271,0,16
272,272,0,17
273,273,0,7
274,274,0,12
275,275,0,9
276,276,0,6
277,277,0,12
278,278,0,17
279,279,0,10
280,280,0,16
281,281,0,9
282,282,0,12
283,283,0,7
284,284,0,8
285,285,0,11
286,286,0,15
287,287,0,14
288,288,0,20
289,289,0,15
290,290,0,13
291,291,0,15
292,292,0,12
293,293,0,18
294,294,0,14
295,295,0,15
296,296,0,12
297,297,0,16
298,298,0,11
299,299,0,10
300,300,0,13
301,301,0,13
302,302,0,16
303,303,0,16
304,304,0,16
305,305,0,16
306,306,0,15
307,307,0,10
308,308,0,12
309,309,0,13
310,310,0,13
311,311,0,13
312,312,0,13
313,313,0,11
314,314,0,9
315,315,0,4
316,316,0,13
317,317,0,7
318,318,0,9
319,319,0,9
320,320,0,6
321,321,0,7
322,322,0,11
323,323,0,10
324,324,0,13
325,325,0,13
326,326,0,11
327,327,0,9
328,328,0,12
329,329,0,13
330,330,0,13
331,331,0,12
332,332,0,10
333,333,0,5
334,334,0,13
335,335,0,8
336,336,0,12
337,337,0,13
338,338,0,11
339,339,0,6
340,340,0,12
341,341,0,15
342,342,0,6
343,343,0,11
344,344,0,14
345,345,0,11
346,346,0,9
347,347,0,11
348,348,0,15
349,349,0,15
350,350,0,16
351,351,0,15
352,352,0,15
353,353,0,12
354,354,0,14
355,355,0,14
356,356,0,16
357,357,0,17
358,358,0,18
359,359,0,13
360,360,0,11
361,361,0,15
362,362,0,16
363,363,0,19
364,364,0,12
365,365,0,14
366,366,0,17
367,367,0,10
368,368,0,6
369,369,0,6
370,370,0,7
371,371,0,11
372,372,0,2
373,373,0,13
374,374,0,13
375,375,0,7
376,376,0,6
377,377,0,7
378,378,0,2
379,379,0,8
380,380,0,7
381,381,0,8
382,382,0,8
383,383,0,11
384,384,0,8
385,385,0,10
386,386,0,4
387,387,0,14
388,388,0,13
389,389,0,13
390,390,0,12
391,391,0,18
392,392,0,9
393,393,0,15
394,394,0,9
395,395,0,14
396,396,0,15
397,397,0,7
398,398,0,5
399,399,0,12
400,400,0,10
401,401,0,9
402,402,0,12
403,403,0,14
404,404,0,19
405,405,0,17
406,406,0,9
407,407,0,11
408,408,0,14
409,409,0,18
410,410,0,17
411,411,0,17
412,412,0,17
413,413,0,17
414,414,0,17
415,415,0,15
416,416,0,14
417,417,0,14
418,418,0,14
419,419,0,17
420,420,0,13
421,421,0,10
422,422,0,13
423,423,0,6
424,424,0,8
425,425,0,8
426,426,0,13
427,427,0,15
428,428,0,14
429,429,0,12
430,430,0,12
431,431,0,7
432,432,0,10
433,433,0,4
434,434,0,5
435,435,0,10
436,436,0,10
437,437,0,12
438,438,0,7
439,439,0,11
440,440,0,9
441,441,0,10
442,442,0,14
443,443,0,13
444,444,0,10
445,445,0,9
446,446,0,12
447,447,0,14
448,448,0,10
449,449,0,12
450,450,0,9
451,451,0,9
452,452,0,22
453,453,0,16
454,454,0,16
455,455,0,13
456,456,0,20
457,457,0,21
458,458,0,11
459,459,0,11
460,460,0,14
461,461,0,12
462,462,0,15
463,463,0,16
464,464,0,11
465,465,0,13
466,466,0,14
467,467,0,15
468,468,0,13
469,469,0,10
470,470,0,13
471,471,0,19
472,472,0,10
473,473,0,16
474,474,0,14
475,475,0,14
476,476,0,15
477,477,0,13
478,478,0,14
479,479,0,15
480,480,0,13
481,481,0,16
482,482,0,16
483,483,0,10
484,484,0,9
485,485,0,15
486,486,0,11
487,487,0,14
488,488,0,13
489,489,0,16
490,490,0,11
491,491,0,13
492,492,0,13
493,493,0,11
494,494,0,11
495,495,0,12
496,496,0,7
497,497,0,5
498,498,0,13
499,499,0,9
500,500,0,13
501,501,0,12
502,502,0,14
503,503,0,17
504,504,0,12
505,505,0,10
506,506,0,5
507,507,0,11
508,508,0,11
509,509,0,10
510,510,0,13
511,511,0,10
512,512,0,11
513,513,0,12
514,514,0,20
515,515,0,14
516,516,0,17
517,517,0,13
518,518,0,13
519,519,0,9
520,520,0,16
521,521,0,17
522,522,0,10
523,523,0,12
524,524,0,9
525,525,0,13
526,526,0,12
527,527,0,4
528,528,0,8
529,529,0,7
530,530,0,9
531,531,0,9
532,532,0,3
533,533,0,11
534,534,0,15
535,535,0,7
536,536,0,10
537,537,0,10
538,538,0,7
539,539,0,9
540,540,0,8
541,541,0,7
542,542,0,2
543,543,0,8
544,544,0,7
545,545,0,11
546,546,0,10
547,547,0,11
548,548,0,7
549,549,0,0
550,550,0,6
551,551,0,11
552,552,0,7
553,553,0,1
554,554,0,1
555,555,0,7
556,556,0,4
557,557,0,6
558,558,0,11
559,559,0,10
560,560,0,10
561,561,0,5
562,562,0,9
563,563,0,10
564,564,0,9
565,565,0,7
566,566,0,3
567,567,0,10
568,568,0,13
569,569,0,8
570,570,0,4
571,571,0,12
572,572,0,8
573,573,0,9
574,574,0,14
575,575,0,11
576,576,0,9
577,577,0,5
578,578,0,13
579,579,0,13
580,580,0,10
581,581,0,15
582,582,0,13
583,583,0,13
584,584,0,13
585,585,0,3
586,586,0,8
587,587,0,10
588,588,0,10
589,589,0,15
590,590,0,8
591,591,0,9
592,592,0,6
593,593,0,10
594,594,0,9
595,595,0,12
596,596,0,9
597,597,0,3
598,598,0,7
599,599,0,10
600,600,0,10
601,601,0,11
602,602,0,11
603,603,0,11
604,604,0,8
605,605,0,3
606,606,0,5
607,607,0,11
608,608,0,16
609,609,0,16
610,610,0,17
611,611,0,10
612,612,0,12
613,613,0,17
614,614,0,12
615,615,0,13
616,616,0,16
617,617,0,10
618,618,0,17
619,619,0,10
620,620,0,6
621,621,0,11
622,622,0,14
623,623,0,11
624,624,0,15
625,625,0,8
626,626,0,8
627,627,0,15
628,628,0,19
629,629,0,17
630,630,0,10
631,631,0,7
632,632,0,15
633,633,0,13
634,634,0,11
635,635,0,22
636,636,0,19
637,637,0,12
638,638,0,20
639,639,0,19
640,640,0,18
641,641,0,11
642,642,0,14
643,643,0,10
644,644,0,7
645,645,0,7
646,646,0,5
647,647,0,11
648,648,0,14
649,649,0,13
650,650,0,13
651,651,0,11
652,652,0,9
653,653,0,7
654,654,0,4
655,655,0,3
656,656,0,8
657,657,0,7
658,658,0,14
659,659,0,12
660,660,0,13
661,661,0,7
662,662,0,14
663,663,0,7
664,664,0,13
665,665,0,13
666,666,0,12
667,667,0,8
668,668,0,12
669,669,0,13
670,670,0,12
671,671,0,20
672,672,0,13
673,673,0,15
674,674,0,17
675,675,0,20
676,676,0,16
677,677,0,12
678,678,0,6
679,679,0,10
680,680,0,17
681,681,0,18
682,682,0,17
683,683,0,18
684,684,0,18
685,685,0,12
686,686,0,14
687,687,0,13
688,688,0,22
689,689,0,18
690,690,0,9
691,691,0,12
692,692,0,13
693,693,0,4
694,694,0,9
695,695,0,11
696,696,0,18
697,697,0,16
698,698,0,12
699,699,0,7
700,700,0,16
701,701,0,15
702,702,0,13
703,703,0,15
704,704,0,19
705,705,0,12
706,706,0,10
707,707,0,11
708,708,0,8
709,709,0,12
710,710,0,15
711,711,0,16
712,712,0,11
713,713,0,10
714,714,0,10
715,715,0,11
716,716,0,2
717,717,0,11
718,718,0,12
719,719,0,6
720,720,0,14
721,721,0,6
722,722,0,5
723,723,0,9
724,724,0,12
725,725,0,10
726,726,0,15
727,727,0,9
728,728,0,9
729,729,0,19
730,730,0,17
731,731,0,18
732,732,0,20
733,733,0,9
734,734,0,16
735,735,0,9
736,736,0,13
737,737,0,10
738,738,0,11
739,739,0,20
740,740,0,11
741,741,0,11
742,742,0,9
743,743,0,16
744,744,0,15
745,745,0,16
746,746,0,17
747,747,0,19
748,748,0,19
749,749,0,20
750,750,0,12
751,751,0,9
752,752,0,15
753,753,0,13
754,754,0,16
